doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,screener
10.1002/ece3.8790,rayyan-471521454,Non-visual cues and indirect strategies that enable discrimination of asymmetric mates,2022,NA,NA,Ecology and Evolution,NA,12,4,NA,"Vijendravarma, Roshan Kumar and Léopold, Pierre",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128846003&doi=10.1002%2Fece3.8790&partnerID=40&md5=84f0f4a3616b59ee44aadc1817c6cec0,NA,NA,NA,"The postulates of developmental instability–sexual selection hypothesis is intensely debated among evolutionary biologists, wherein despite a large amount of empirical data, evidence for or against it has been largely inconclusive. A key assumption of this hypothesis is that animals assess symmetry in potential mates as an indicator of genetic quality (developmental stability), and consequently use this information to discriminate against those with higher asymmetries while choosing mates. However, the perceptional basis that must underlie such discriminatory behavior (is symmetry a signal or is symmetry signaled) is not clearly defined. It is also argued that since asymmetry levels in natural populations are very low, the low signal-to-noise ratio would make accurate assessment of symmetry both difficult and costly. Rather than attempting to validate this hypothesis or even as to whether animals assess mate symmetry, this review simply aims to examine the plausibility that animals perceive symmetry (directly or indirectly) and consequently discriminate against asymmetric mates in response to perceived irregularities during courtship. For this, we review mate choice and courtship literature to identify potential sensory cues that might advertise asymmetry or lead to discrimination of asymmetric individuals. Although signaling associated with mate choice is commonly multimodal, previous studies on asymmetry have mainly focused on visual perception. In the light of a recent study (Vijendravarma et al., 2022, Proceedings of the National Academy of Sciences of the United States of America, 119, e2116136119), this review attempts to balance this bias by emphasizing on non-visual perception of asymmetry. In conclusion, we discuss the methodological challenges associated with testing the role of multimodal cues in detecting mate asymmetry, and highlight the importance of considering ecological, behavioral, and evolutionary aspects of animals while interpreting empirical data that test such hypothesis. © 2022 The Authors. Ecology and Evolution published by John Wiley & Sons Ltd. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 1; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,NA,NA,NA,Losia
10.1006/anbe.1994.1043,rayyan-471522086,Lek behaviour in captive sage grouse centrocercus urophasianus,1994,NA,NA,Animal Behaviour,NA,47,2,303 - 310,"Spurrier, Margo Frost and Boyce, Mark S. and Manly, Bryan Frederick John",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028177022&doi=10.1006%2Fanbe.1994.1043&partnerID=40&md5=8d7da57d07f75751956e00387027e835,NA,NA,NA,"Lek display and female choice of males was studied in captive sage grouse. Individual males showed significant repeatability in display frequency between years. Variation in female association with males in artificial arenas was largely attributable to variation in the display frequency of individual males and that of males in adjacent positions in the arena. In addition, males were shown to possess 'inherent attractiveness' which was correlated with the length of their keel. Females showed significant consistency in their choice of males, and there was no evidence of copying behaviour in their selection of males. © 1993 The Association for the Study of Animal Behaviour. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 13,lekking; mate choice; sage grouse,NA,NA,Losia
10.1098/rsbl.2011.1093,rayyan-471521761,Olfactory kin recognition in a songbird,2012,NA,NA,Biology Letters,NA,8,3,327 - 329,"Krause, E. Tobias and Krüger, Oliver and Kohlmeier, Philip and Caspers, Barbara A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860541156&doi=10.1098%2Frsbl.2011.1093&partnerID=40&md5=06a06c40d989ef00ae6ffeae5985b358,NA,NA,NA,"The ability to recognize close relatives in order to cooperate or to avoid inbreeding is widespread across all taxa. One accepted mechanism for kin recognition in birds is associative learning of visual or acoustic cues. However, how could individuals ever learn to recognize unfamiliar kin? Here, we provide the first evidence for a novel mechanism of kin recognition in birds. Zebra finch (Taeniopygia guttata) fledglings are able to distinguish between kin and non-kin based on olfactory cues alone. Since olfactory cues are likely to be genetically based, this finding establishes a neglected mechanism of kin recognition in birds, particularly in songbirds, with potentially far-reaching consequences for both kin selection and inbreeding avoidance. © 2012 The Royal Society. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 148; All Open Access; Green Accepted Open Access; Green Open Access,adaptation; communication behavior; fledging; inbreeding; kin recognition; kin selection; mate ch...,NA,NA,Losia
10.1073/pnas.1813662115,rayyan-471521577,Role of sexual imprinting in assortative mating and premating isolation in Darwin’s finches,2018,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,NA,115,46,E10879 - E10887,"Grant, Peter R. and Rosemary Grant, B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056509995&doi=10.1073%2Fpnas.1813662115&partnerID=40&md5=1f7b13ace2b34b903ca4acc984aeda4e,NA,NA,NA,"Global biodiversity is being degraded at an unprecedented rate, so it is important to preserve the potential for future speciation. Providing for the future requires understanding speciation as a contemporary ecological process. Phylogenetically young adaptive radiations are a good choice for detailed study because diversification is ongoing. A key question is how incipient species become reproductively isolated from each other. Barriers to gene exchange have been investigated experimentally in the laboratory and in the field, but little information exists from the quantitative study of mating patterns in nature. Although the degree to which genetic variation underlying mate-preference learning is unknown, we provide evidence that two species of Darwin’s finches imprint on morphological cues of their parents and mate assortatively. Statistical evidence of presumed imprinting is stronger for sons than for daughters and is stronger for imprinting on fathers than on mothers. In combination, morphology and species-specific song learned from the father constitute a barrier to interbreeding. The barrier becomes stronger the more the species diverge morphologically and ecologically. It occasionally breaks down, and the species hybridize. Hybridization is most likely to happen when species are similar to each other in adaptive morphological traits, e.g., body size and beak size and shape. Hybridization can lead to the formation of a new species reproductively isolated from the parental species as a result of sexual imprinting. Conservation of sufficiently diverse natural habitat is needed to sustain a large sample of extant biota and preserve the potential for future speciation. © 2018 National Academy of Sciences. All rights reserved. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 32; All Open Access; Bronze Open Access,adaptive radiation; adult; article; assortative mating; beak; biodiversity; biota; body size; con...;Genetic; Imprinting (Psychology); Phenotype; Reproduction; Reproductive Isolation; Sexual Behavior;Animal; Species Specificity; Vocalization;Animal,NA,NA,Losia
10.1016/S0003-3472(05)80422-1,rayyan-471507511,LEK BEHAVIOR IN BIRDS - DO DISPLAYING MALES REDUCE NEST PREDATION,1990,3,NA,ANIMAL BEHAVIOUR,0003-3472,39,3,555-565,"PHILLIPS, JB",NA,NA,NA,NA,"Male lek display in birds may reduce nest-related predation by decoying predators away from nests and alerting incubating females when a predator is approaching. The sentinel/decoy model predicts a region of decreased predator density just inside the maximum range at which predators are attracted by displaying males. The expected ring of successful nests is evident in data from three species of North American prairie grouse. Well-documented features of female mate choice in lekking species, including repeated visits to maledisplay sites prior to mating, mate fidelity and mate copying, are consistent with females maximizing the proposed antipredator benefit. The sentinel/decoy model makes a number of unique predictions that will facilitate critical tests of the model. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1371/journal.pone.0298171,rayyan-471521411,Aesthetic preference for artificially selected color variant affects mate choice copying behavior in female Poecilia latipinna,2024,NA,NA,PLoS ONE,NA,19,3,NA,"MacLaren, Ronald David",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188948579&doi=10.1371%2Fjournal.pone.0298171&partnerID=40&md5=054d2fd6e9050723950920f97ee7ef22,NA,NA,NA,"Three experiments were conducted examining whether an artificially selected “gold” color variant in female “models” affects mate choice copying behavior in sailfin mollies (Poecilia latipinna). Experiment I consisted of a pair of female preference assays, first assessing preference for male body size, followed by a mate choice copying assay that paired a model female with the smaller, non-preferred male from the initial preference test. Female subjects were divided into three groups that used either a wildtype female model, an artificially selected “gold” variant (cultivated within the aquarium fish trade) model, or control wherein no model was presented. Results showed females consistently copied the model’s choice, switching preferences from the larger to smaller male when paired with a model regardless of color. In the second experiment wildtype females were presented with a pair of size-matched dummy males both of which paired with model females (one gold and the other wild type). Subjects consistently preferred the male previously paired with the gold- over the male with the wildtype-model, suggesting pre-existing sensory/perceptual biases may have affected their mate choice copying behavior. Previous studies have offered evidence for the spread of novel traits in males via sensory exploitation. However, these results indicate such biases may influence courtship behavior in circumstances where the novel trait is expressed in females as well. For the third experiment, wildtype females were presented with a choice between gold vs wildtype dummy males, the results of which revealing significant preferences for gold. In a follow-up assay pairing a wild type model with the non-preferred wildtype male, females maintained their preference for gold males despite the conflicting social driver of mate choice copying. These data offer evidence for the existence of a perceptual/cognitive bias in the context of mate choice copying, favoring the gold phenotype and/or novelty in general. © 2024 Ronald David MacLaren. This is an open access article distributed under the terms of the Creative Commons Attribution License, | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 3; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,animal behavior; animal experiment; Article; body size; cognitive bias; courtship; experimental b...;Animal; Reproduction; Sexual Behavior;Animal,NA,NA,Losia
10.1674/0003-0031-163.2.255,rayyan-471521836,The effect of experience on male courtship and mating behaviors in a cellar spider,2010,NA,NA,American Midland Naturalist,NA,163,2,255 - 268,"Hoefler, Chad D. and Moore, Jeremy A. and Reynolds, Kyle T. and Rypstra, Ann L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949527134&doi=10.1674%2F0003-0031-163.2.255&partnerID=40&md5=fda52b37d8b4ce3feeb4e3a7a00ebdeb,NA,NA,NA,"Experience effects on mating have been implicated as important factors that can account for some of the variability in responses by prospective mates. Previous studies have demonstrated that sexual experience and learning can play significant roles in female choice; however, few studies have concentrated on experience effects in males. Using a partially sex-role reversed cellar spider, Pholcus phalangioides, in two laboratory experiments, we addressed the importance of male experience with (1) nonvirgin female cues associated with silk and (2) virgin females on a suite of male behaviors associated with mating. We discovered that males experienced with female silk and associated cues courted nonvirgin females for a longer duration than inexperienced males. Courtship latency and courtship duration had significant effects on mating success in trials involving inexperienced, but not experienced males. Female leg length affected the mating success of experienced, but not inexperienced males. Interestingly, no males mated twice when sequentially presented with two virgin females over a 24 h period, and most mated males (92) failed to court the second female. Our findings suggest that male experience affects mating behaviors with both mated and virgin females and that males may be sperm limited. © 2010, American Midland Naturalist. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 22,courtship; female behavior; laboratory method; learning; limb; mate choice; mating success; sperm...,NA,NA,Losia
10.1002/gps.771,rayyan-471507581,Drug treatment in depressed elderly in the Dutch community,2003,2,NA,INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY,0885-6230,18,2,99-104,"Sonnenberg, CM and Beekman, ATF and Deeg, DJH and van Tilburg, W",NA,NA,NA,NA,"Objectives In older people, a diagnosis of depression is frequently missed, and proper treatment is subsequently hampered. We investigated antidepressant and benzodiazepine use in an older community sample, and assessed possible risk factors associated with non-treatment in depressed elderly. Methods Data were used from the baseline measurements of the Longitudinal Aging Study Amsterdam (LASA). In a random, age and sex stratified community sample of 3107 older Dutch people (55 to 85 years), respondents were screened on depression with the Center for Epidemiologic Studies Depression Scale (CES-D). In the depressed subsample depressive disorder according to DSM-III was assessed using the Diagnostic Interview Schedule (DIS). The use of antidepressants and anxiolytics (benzodiazepines) in the depressed subsample was measured, and associations with age, sex, cognitive impairment, physical health and anxiety symptoms were investigated. Results Only 16\% of the respondents with a major depressive disorder used antidepressants. More than half of them used non-therapeutic dosages. Lower antidepressant use was associated with cognitive impairment. Benzodiazepine use was more likely than antidepressant. use, which was especially evident in females in the major depressive disorder group. Conclusions Depressed older people were undertreated, particularly when they were cognitively impaired. A high rate of benzodiazepine use was found, particularly in females. Copyright (C) 2003 John Wiley Sons, Ltd. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1162/opmi_a_00156,rayyan-471521413,Mating with Multi-Armed Bandits: Reinforcement Learning Models of Human Mate Search,2024,NA,NA,Open Mind,NA,8,NA,995 - 1011,"Conroy-Beam, Daniel",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202562999&doi=10.1162%2Fopmi_a_00156&partnerID=40&md5=8200be9fece6a0732066623032ad5449,NA,NA,NA,"Mate choice requires navigating an exploration-exploitation trade-off. Successful mate choice requires choosing partners who have preferred qualities; but time spent determining one partner’s qualities could have been spent exploring for potentially superior alternatives. Here I argue that this dilemma can be modeled in a reinforcement learning framework as a multi-armed bandit problem. Moreover, using agent-based models and a sample of k = 522 real-world romantic dyads, I show that a reciprocity-weighted Thompson sampling algorithm performs well both in guiding mate search in noisy search environments and in reproducing the mate choices of real-world participants. These results provide a formal model of the understudied psychology of human mate search. They additionally offer implications for our understanding of person perception and mate choice. © 2024 Massachusetts Institute of Technology. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 1; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,NA,NA,NA,Losia
10.1016/j.anbehav.2015.01.018,rayyan-471509622,Developmental stress impairs a female songbird's behavioural and neural response to a sexually selected signal,2015,4,NA,ANIMAL BEHAVIOUR,0003-3472,102,NA,157-167,"Farrell, Tara M. and Neuert, Mark A. C. and Cui, Alice and MacDougall-Shackleton, Scott A.",NA,NA,NA,NA,"Birdsong is a complex, learned vocalization that is strongly shaped by early developmental conditions. In males, stressful early-life conditions are known to have adverse effects on the development of song and its supporting neural structures (i.e. the song-control system). Conversely, how developmental stress affects female song preferences and brain development is understudied. We subjected female European starlings, Sturnus vulgaris, to an unpredictable food stressor through the first few months of life. As adults, we first assessed females' song preferences using an operant-conditioning task in a (1) conspecific versus heterospecific song comparison and (2) short-versus long-bout starling song comparison. Then, we measured the immediate-early gene (Zenk) response in auditory forebrain areas when birds were listening to either conspecific song or heterospecific song and quantified the volumes of song-control brain regions. We observed that females reared in control conditions showed a significant behavioural preference for conspecific song (over heterospecific song), whereas females reared in food-restricted conditions did not. Although individual females showed clear preferences for either short-or long-bout starling song, the direction of this preference was not consistent between birds. Control females had significantly more Zenk induction in auditory forebrain areas than food-restricted females when listening to conspecific song. Heterospecific song playback resulted in significantly less Zenk induction than conspecific song playback, with no difference between treatment groups. Across the song-control regions measured, we observed no significant differences in volumes between the treatment groups. However, we did find that the volume of the song-control region HVC was positively related to the strength of preference that females displayed in the conspecific versus heterospecific operant preference test. Thus, early-life stressors known to affect male song and brain development have similar effects on female behaviour and neural response to song stimuli. (C) 2015 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1167/iovs.11-7933,rayyan-471507629,Complement Factor D in Age-Related Macular Degeneration,2011,11,NA,INVESTIGATIVE OPHTHALMOLOGY \& VISUAL SCIENCE,0146-0404,52,12,8828-8834,"Stanton, Chloe M. and Yates, John R. W. and den Hollander, Anneke I. and Seddon, Johanna M. and Swaroop, Anand and Stambolian, Dwight and Fauser, Sascha and Hoyng, Carel and Yu, Yi and Atsuhiro, Kanda and Branham, Kari and Othman, Mohammad and Chen, Wei and Kortvely, Elod and Chalmers, Kevin and Hayward, Caroline and Moore, Anthony T. and Dhillon, Baljean and Ueffing, Marius and Wright, Alan F.",NA,NA,NA,NA,"PURPOSE. To examine the role of complement factor D (CFD) in age-related macular degeneration (AMD) by analysis of genetic association, copy number variation, and plasma CFD concentrations. METHODS. Single nucleotide polymorphisms (SNPs) in the CFD gene were genotyped and the results analyzed by binary logistic regression. CFD gene copy number was analyzed by gene copy number assay. Plasma CFD was measured by an enzyme-linked immunosorbent assay. RESULTS. Genetic association was found between CFD gene SNP rs3826945 and AMD (odds ratio 1.44; P = 0.028) in a small discovery case-control series (462 cases and 325 controls) and replicated in a combined cohorts meta-analysis of 4765 cases and 2693 controls, with an odds ratio of 1.11 (P = 0.032), with the association almost confined to females. Copy number variation in the CFD gene was identified in 13 out of 640 samples examined but there was no difference in frequency between AMD cases (1.3\%) and controls (2.7\%). Plasma CFD concentration was measured in 751 AMD cases and 474 controls and found to be elevated in AMD cases (P = 0.00025). The odds ratio for those in the highest versus lowest quartile for plasma CFD was 1.81. The difference in plasma CFD was again almost confined to females. CONCLUSIONS. CFD regulates activation of the alternative complement pathway, which is implicated in AMD pathogenesis. The authors found evidence for genetic association between a CFD gene SNP and AMD and a significant increase in plasma CFD concentration in AMD cases compared with controls, consistent with a role for CFD in AMD pathogenesis. (Invest Ophthalmol Vis Sci. 2011;52:8828-8834) DOI:10.1167/iovs.11-7933 | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1016/j.isci.2023.107682,rayyan-471507465,Article Mate copying requires the coincidence detector Rutabaga in the mushroom bodies of Drosophila melanogaster,2023,9,NA,ISCIENCE,NA,26,9,NA,"Nobel, Sabine and Danchin, Etienne and Isabel, Guillaume",NA,NA,NA,NA,"Mate choice constitutes a major fitness-affecting decision often involving social learning leading to copying the preference of other individuals (i.e., mate copying). While mate copying exists in many taxa, its underlying neurobiological mechanisms remain virtually unknown. Here, we show in Drosophila melanogaster that the rutabaga gene is necessary to support mate copying. Rutabaga encodes an adenylyl cyclase (AC-Rut(+)) acting as a coincidence detector in associative learning. Since the brain localization requirements for AC-Rut(+) expression differ in classical and operant learning, we determine the functional localization of AC-Rut(+) for mate copying by artificially rescuing the expression of AC-Rut(+) in neural subsets of a rutabaga mutant. We found that AC-Rut(+) has to be expressed in the mushroom bodies' Kenyon cells (KCs), specifically in the gamma-KCs subset. Thus, this form of discriminative social learning requires the same KCs as non-social Pavlovian learning, suggesting that pathways of social and asocial learning overlap significantly. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1016/j.anbehav.2008.10.010,rayyan-471509320,Dynamics of learning in the context of courtship in Drosophila persimilis and D-pseudoobscura,2009,1,NA,ANIMAL BEHAVIOUR,0003-3472,77,1,253-259,"Dukas, Reuven",NA,NA,NA,NA,"Recent data indicating that male fruit flies adaptively reduce courtship of heterospecific females, which typically reject them, suggest that learning could contribute to reduced levels of matings between individuals from diverging populations with partial premating isolation. To further examine the robustness of learning in the context of courtship in fruit flies, I wished to broaden the types of experience provided to males prior to testing. In both Drosophila persimilis and D. pseudoobscura, alternating trials of mating with conspecific females and rejection by heterospecific females produced the strongest reduction in heterospecific courtship. Trials of rejection by heterospecific females produced equally strong reduction in heterospecific courtship in D. persimilis but not in D. pseudoobscura, whereas trials of mating with conspecific females did not reduce heterospecific courtship at all. The pattern of strong reduction in heterospecific courtship was also replicated when I simulated the likely natural scenario in which males interact with conspecific females since eclosion and later encounter and experience rejection by heterospecific females. The results indicate that a variety of relevant experiences cause a rapid decrease in the time that male fruit flies spend courting heterospecific females. Such learning in partially reproductively isolated populations could contribute to speciation. (c) 2008 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1093/beheco/arg082,rayyan-471507866,The impact of learning foster species' song on the evolution of specialist avian brood parasitism,2003,11,NA,BEHAVIORAL ECOLOGY,1045-2249,14,6,917-923,"Beltman, JB and Haccou, P and ten Cate, C",NA,NA,NA,NA,"Obligate interspecific avian brood parasites do not build nests of their own but lay their eggs in the nests of other species. It has been proposed that a flexible song learning mechanism (copying the heterospecific songs of the foster species) facilitates the evolution of brood-parasitic behavior. Some sort of song copying is common to all songbirds; hence, to better understand the evolution of brood parasitism it is important to study the role of song learning. The proposed hypothesis does not take into account that flexible song learning might make mate acquisition more difficult because males that are preferred by brood-parasitic females would be initially rare. We examine this by means of two population dynamic models. By using a recurrence equation model of brood parasites competing with their nestbuilding ancestors, we show that flexible song learning is indeed an obstacle to the evolution of brood parasitism. Results from a more realistic, individual-based model, in which the brood-parasitic trait can evolve more gradually, confirm this finding. However, we also show that the obstacle of flexible song learning can be overcome quite easily when males also are carriers of the brood-parasitic trait. This is probably because brood parasitism is a neutral trait in males, which increases the number of mutants carrying genes for brood parasitism, and thus makes the female task of finding suitable partners easier. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1098/rspb.2014.0252,rayyan-471521693,Typical versions of learned swamp sparrow song types are more effective signals than are less typical versions,2014,NA,NA,Proceedings of the Royal Society B: Biological Sciences,NA,281,1785,NA,"Lachlan, Robert F. and Anderson, Rindy C. and Peters, Susan and Searcy, William A. and Nowicki, Stephen",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902664440&doi=10.1098%2Frspb.2014.0252&partnerID=40&md5=f22e6df5b70b2b2ab6fe464c7baefce1,NA,NA,NA,"The learned songs of songbirds often cluster into population-wide types. Here, we test the hypothesis that male and female receivers respond differently to songs dependingon howtypical of those types theyare.We usedcomputational methods to cluster a large sample of swamp sparrow(Melospiza georgiana) songs into types and to estimate the degree to which individual song exemplars are typical of these types.We then played exemplars to male and female receivers. Territorial males responded more aggressively and captive females performed more sexual displays in response to songs that are highly typical than to songs that are less typical. Previous studies have demonstrated that songbirds distinguish song types that are typical for their species, or for their population, from those that are not. Our results show that swamp sparrows also discriminate typical from less typical exemplars within learned song-type categories. In addition, our results suggest thatmore typical versions of song types function better, at least in male-female communication. This finding is consistent with the hypothesis that syllable type typicality serves as a proxy for the assessment of song learning accuracy. © 2014 The Author(s) Published by the Royal Society. All rights reserved. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 32; All Open Access; Bronze Open Access,amino acid receptor blocking agent; dizocilpine maleate; fish protein; n methyl dextro aspartic a...;Animal; Neuronal Plasticity; Receptors;N-Methyl-D-Aspartate,NA,NA,Losia
10.1007/s10071-021-01529-w,rayyan-471521460,Quantitative abilities of invertebrates: a methodological review,2022,NA,NA,Animal Cognition,NA,25,1,5 - 19,"Gatto, Elia and Loukola, Olli J. and Agrillo, Christian",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110716080&doi=10.1007%2Fs10071-021-01529-w&partnerID=40&md5=a6e347eda172ad07ec44472f3501c128,NA,NA,NA,"Quantitative abilities are widely recognized to play important roles in several ecological contexts, such as foraging, mate choice, and social interaction. Indeed, such abilities are widespread among vertebrates, in particular mammals, birds, and fish. Recently, there has been an increasing number of studies on the quantitative abilities of invertebrates. In this review, we present the current knowledge in this field, especially focusing on the ecological relevance of the capacity to process quantitative information, the similarities with vertebrates, and the different methods adopted to investigate this cognitive skill. The literature argues, beyond methodological differences, a substantial similarity between the quantitative abilities of invertebrates and those of vertebrates, supporting the idea that similar ecological pressures may determine the emergence of similar cognitive systems even in distantly related species. © 2021, The Author(s). | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 21; All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access,animal; bird; cognition; fish; invertebrate; mammal; Animals; Birds; Cognition; Fishes; Invertebr...,NA,NA,Losia
10.1093/icb/icx042,rayyan-471521610,Social cognition and the neurobiology of rodent mate choice,2017,NA,NA,Integrative and Comparative Biology,NA,57,4,846 - 856,"Kavaliers, Martin and Choleris, Elena",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037845190&doi=10.1093%2Ficb%2Ficx042&partnerID=40&md5=f4f1f1a99467d75ea585d75b0a78aff6,NA,NA,NA,"Various aspects of sociality, including mate choice, are dependent on social information. Mate choice is a social cognitive process that encompasses mechanisms for acquiring, processing, retaining and acting on social information. Social cognition includes the acquisition of social information about others (i.e., social recognition) and social information from others (i.e., social learning). Social cognition involves both assessing other individuals and their condition (e.g., health, infection status) and deciding about when and how to interact with them, thus, providing a frame-work for examining mate choice and its associated neurobiological mechanisms. In vertebrates, and in particular rodents, odors are an essential source of direct and indirect social information not only from others but also for others. Here, we briefly consider the relations between social cognition and olfactory-mediated mate choice in rodents. We briefly discuss aspects of: (1) social recognition of potential mates and the impact of infection threat on mate choice; (2) social learning and the utilization of the mate choices of others (""""mate-choice copying"""") including in the context of infection; and (3) the neurobiological mechanisms, with particular focus on particular the roles of the nonapeptide, oxytocin and the steroid hormones, estrogens, associated with social cognition and mate choice. © The Author 2017. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 29; All Open Access; Bronze Open Access,fragrance; animal; cognition; female; male; physiology; rodent; sexual behavior; smelling; social...;Animal; Social Behavior,NA,NA,Losia
10.1093/beheco/arr006,rayyan-471521803,Developmental stressors that impair song learning in males do not appear to affect female preferences for song complexity in the zebra finch,2011,NA,NA,Behavioral Ecology,NA,22,3,566 - 573,"Woodgate, Joseph L. and Leitner, Stefan and Catchpole, Clive K. and Berg, Mathew L. and Bennett, Andrew T.D. and Buchanan, Katherine L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955374948&doi=10.1093%2Fbeheco%2Farr006&partnerID=40&md5=46bf058cda3990a6e0c35bff6ddc033d,NA,NA,NA,"A number of recent studies have provided evidence that the environmental factors experienced during development contribute to variation between females in the direction and strength of their mating preferences. The developmental stress hypothesis suggests that the complex male songs of many songbirds and female preferences for those complex songs have evolved because song quality reflects how well an individual was able to cope with suboptimal developmental conditions. In this study, we tested whether female preferences for song complexity are affected by developmental stress. Female zebra finches, Taeniopygia guttata, were raised under conditions of nutritional stress or control conditions. In adulthood, their song preferences were tested in an operant setup where females could trigger playback of song recordings by landing on different perches. The subjects could choose between pairs of songs that were digitally manipulated to ensure that they varied only in the number of syllables in the song. Across all subjects, there was a significant preference for the more complex song of the song pair, but there was no difference between the treatment groups in the direction or strength of their preference. These results suggest that adverse developmental conditions do not impair females' ability or motivation to discriminate between songs on the basis of complexity and thus to obtain information about potential mates' developmental history. © The Author 2011. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 32; All Open Access; Bronze Open Access,adult; environmental factor; environmental stress; female behavior; learning; mate choice; sexual...,NA,NA,Losia
10.1111/j.1439-0310.2006.01225.x,rayyan-471509058,Premating avoidance of inbreeding absent in female guppies (Poecilia reticulata),2006,7,NA,ETHOLOGY,0179-1613,112,7,716-723,"Viken, Å and Fleming, IA and Rosenqvist, G",NA,NA,NA,NA,"The recognition and avoidance of kin during mating can be an important means of reducing the potential for inbreeding depression in offspring. We report here that premating mechanisms to avoid inbreeding, either innate or learnt through juvenile experience, are at best weak in female guppies (Poecilia reticulata). Guppies are small, ovoviviparous, neo-tropical freshwater fish, with a polygamous mating system where males actively court females and females are selective of their mates. In a series of mate-choice experiments, naive, virgin females of the Quare River population in Trinidad were given a choice between a brother and a non-sib male from the same population. Initially, females were only provided olfactory cues upon which to base their choice and then subsequently both olfactory and visual cues. Despite the females displaying mate choice, we found no evidence of them discriminating between the male types in either experiment. There was thus no indication of inbreeding avoidance, suggesting that experiences after maturation or with mature males (e.g. rare male preference), dispersal and/or post-mating mechanisms may be evolutionarily more important avoidance mechanisms. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
