doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,screener
10.1007/s00265-013-1525-6,rayyan-471521729,Song sharing correlates with lifetime social pairing success but not territory tenure in the Puget Sound white-crowned sparrow,2013,NA,NA,Behavioral Ecology and Sociobiology,NA,67,6,993 - 1000,"Nelson, Douglas A. and Poesel, Angelika",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877921686&doi=10.1007%2Fs00265-013-1525-6&partnerID=40&md5=f4e5eaee08e6f61845c41492c34d4b71,NA,NA,NA,"Imitative song learning in birds often results in the formation of vocal dialects or local song neighborhoods in which males in close proximity share very similar songs. If song sharing confers a selective advantage due to intra-sexual competition or inter-sexual mate choice, song sharing should enhance the singer's territory tenure or lifetime pairing success. We tested this in a migratory population of the Puget Sound white-crowned sparrow, Zonotrichia leucophrys pugetensis, in which some territory neighbors share whole songs. Song sharing with territory neighbors in the first year on territory did not correlate with territory tenure but correlated positively with social pairing success throughout a male's lifetime when length of territory tenure was controlled. Thus, song sharing in this migratory population does not appear to confer a benefit in male-male interactions, at least as measured by the length of territory tenure. However, males that share songs do benefit from higher lifetime pairing success. Combined with the data available for other species, it appears that intra- and inter-sexual selection may have stronger effects on song sharing in sedentary and migratory populations, respectively. © 2013 Springer-Verlag Berlin Heidelberg. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 15,competition (ecology); correlation; migratory behavior; neighborhood; passerine; population struc...,NA,NA,Aneta
10.1016/j.conb.2014.06.005,rayyan-471521703,Evolutionary themes in the neurobiology of social cognition,2014,NA,NA,Current Opinion in Neurobiology,NA,28,NA,22 - 27,"Weitekamp, Chelsea A. and Hofmann, Hans A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903376191&doi=10.1016%2Fj.conb.2014.06.005&partnerID=40&md5=fece80bd24868a1cab403dffa3e96dfa,NA,NA,NA,"Remarkable examples of social cognition have been described across a diverse range of species, yet surprisingly little is known about the neurobiological underpinnings of these behaviors. Recent studies suggest that the molecular pathways and neural networks that mediate social behavior have been relatively conserved across vertebrate evolution, suggesting that shared mechanisms may drive adaptive behavioral responses to social stimuli. Here, we review recent advances in the neurobiology of flexible and context-dependent social behaviors across vertebrate taxa, focusing on female mate choice, pair-bonding, and aggressive behavior. Furthermore, we highlight the outstanding opportunities for uncovering the mechanisms mediating cooperative behavior, an exemplar of social cognition. We suggest a framework for investigating context-dependent neural organization and the evoked neural response to social stimuli. © 2014 Elsevier Ltd. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 32,acetylcholine; androgen receptor; aromatase; dopamine; estrogen receptor alpha; gonadorelin; gona...,NA,NA,Aneta
10.1242/jeb.222307,rayyan-471521474,The neuroethology of avian brood parasitism,2021,NA,NA,Journal of Experimental Biology,NA,224,17,NA,"Lynch, Kathleen S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114998384&doi=10.1242%2Fjeb.222307&partnerID=40&md5=03f317708d196abda2945eb422a93582,NA,NA,NA,"Obligate brood-parasitic birds never build nests, incubate eggs or supply nestlings with food or protection. Instead, they leave their eggs in nests of other species and rely on host parents to raise their offspring, which allows the parasite to continue reproducing throughout the breeding season. Although this may be a clever fitness strategy, it is loaded with a set of dynamic challenges for brood parasites, including recognizing individuals from their own species while growing up constantly surrounded by unrelated individuals, remembering the location of potential host nests for successful reproduction and learning the song of their species while spending time being entirely surrounded by another species during a critical developmental period, a predicament that has been likened to being 'raised by wolves'. Here, I will describe what we currently know about the neurobiology associated with the challenges of being a brood parasite and what is known about the proximate mechanisms of brood parasite evolution. The neuroethology of five behaviors (mostly social) in brood parasites is discussed, including: (1) parental care (or the lack thereof), (2) species recognition, (3) song learning, (4) spatial memory and (5) pair-bonding and mate choice. This Review highlights how studies of brood parasites can lend a unique perspective to enduring neuroethological questions and describes the ways in which studying brood-parasitic species enhances our understanding of ecologically relevant behaviors. © 2021. Published by The Company of Biologists Ltd | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 3; All Open Access; Bronze Open Access,animal; bird; host parasite interaction; nesting; parasite; reproduction; Animals; Birds; Host-Pa...,NA,NA,Aneta
10.1111/j.1469-7998.2009.00676.x,rayyan-471507552,"Nest-site choice and fidelity in tuatara on Stephens Island, New Zealand",2010,4,NA,JOURNAL OF ZOOLOGY,0952-8369,280,4,396-402,"Refsnider, J. M. and Daugherty, C. H. and Keall, S. N. and Nelson, N. J.",NA,NA,NA,NA,"Nest-site microhabitat influences hatching success, hatchling phenotype and offspring sex in reptiles with temperature-dependent sex determination (TSD). How females assess environmental features at potential nest sites, and then use such features in predicting the future incubation regime of the site, is integral to understanding how nest-site choice affects offspring fitness and ultimately female reproductive success. Tuatara Sphenodon punctatus are colonially nesting reptiles with TSD. We examined nest-site fidelity and nest-site choice in tuatara over 5 years on Stephens Island, New Zealand. Female tuatara nested every 2-4 years and showed high fidelity to nesting rookeries. Over 93\% of females nested in the same rookery at least twice in 5 years. Approximately 25\% of nests contained conspecific cues from previous nesting seasons, indicating that some females choose nest sites based on locations already selected by conspecifics. In experimental plots, female tuatara selected nest sites with loose soil and minimal vegetation, but they showed no preference for shaded compared with unshaded sites. This study provides insight into the development of colonial nesting structures in reptiles in that females are both attracted to nesting areas used by conspecifics, and show strong site fidelity to areas they have used in the past. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1007/s00213-020-05683-w,rayyan-471521490,Effects of systemic endocannabinoid manipulation on social and exploratory behavior in prairie voles (Microtus ochrogaster),2021,NA,NA,Psychopharmacology,NA,238,1,293 - 304,"Simmons, Trenton C. and Singh, Alexis L.K. and Bales, Karen Lisa",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094829157&doi=10.1007%2Fs00213-020-05683-w&partnerID=40&md5=f3475db3ddd3423b8ee8c3098d2ec87e,NA,NA,NA,"Rationale: Anandamide is an endocannabinoid that contributes to certain aspects of social behavior, like play and reward, by binding to cannabinoid receptor type 1 (CB1). Most interesting is the recent discovery that anandamide may be mobilized by oxytocin receptor activation under certain contexts, particularly in the nucleus accumbens. Objectives: Given the established role of oxytocin and the nucleus accumbens in the neurobiology of pair-bonding, we investigated whether systemic administration of brain-permeable modulators of the endocannabinoid system could alter preferential partner contact in both male and female prairie voles. Methods: Specifically, we tested whether intraperitoneal administration of the neutral CB1 antagonist AM4113 (4.0–16.0 mg/kg) or the anandamide hydrolysis inhibitor URB597 (5.0–20.0 mg/kg) could prevent or facilitate partner preference formation, respectively. To further investigate the specificity of effects on partner preference, we repeated our URB597 dosing regimen on an additional group of females and tested their anxiety-related behavior in both an elevated-plus maze and a light/dark test. Results: AM4113 administration had no effect on partner preference. But while URB597 also had no effect on partner preference, low-dose females did increase absolute preferential contact with either the partner or the stranger; individual females spent significant contact time with either the partner or the stranger. None of our outcome measures in either anxiety test showed significant effects of treatment. Conclusions: Our results reveal that experimentally increasing anandamide levels in female prairie voles can increase social contact with both a familiar and novel male via unknown mechanisms that are likely separate from anxiety reduction. © 2020, Springer-Verlag GmbH Germany, part of Springer Nature. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 7; All Open Access; Green Accepted Open Access; Green Open Access,am 4113; cannabinoid 1 receptor antagonist; cannabinoid receptor; cyclohexylcarbamic acid 3' carb...;rat; cyclohexyl carbamic acid 3'-carbamoylbiphenyl-3-yl ester; endocannabinoid; oxytocin receptor...;Animal; Benzamides; Carbamates; Endocannabinoids; Exploratory Behavior; Female; Male; Maze Learni...;Cannabinoid;CB1; Receptors;Oxytocin; Social Behavior,NA,NA,Aneta
10.7554/eLife.80859,rayyan-471509569,Desiccation resistance differences in Drosophila species can be largely explained by variations in cuticular hydrocarbons,2022,12,NA,ELIFE,2050-084X,11,NA,NA,"Wang, Zinan and Receveur, Joseph P. and Pu, Jian and Cong, Haosu and Richards, Cole and Liang, Muxuan and Chung, Henry",NA,NA,NA,NA,"Maintaining water balance is a universal challenge for organisms living in terrestrial environments, especially for insects, which have essential roles in our ecosystem. Although the high surface area to volume ratio in insects makes them vulnerable to water loss, insects have evolved different levels of desiccation resistance to adapt to diverse environments. To withstand desiccation, insects use a lipid layer called cuticular hydrocarbons (CHCs) to reduce water evaporation from the body surface. It has long been hypothesized that the water-proofing capability of this CHC layer, which can confer different levels of desiccation resistance, depends on its chemical composition. However, it is unknown which CHC components are important contributors to desiccation resistance and how these components can determine differences in desiccation resistance. In this study, we used machine-learning algorithms, correlation analyses, and synthetic CHCs to investigate how different CHC components affect desiccation resistance in 50 Drosophila and related species. We showed that desiccation resistance differences across these species can be largely explained by variation in CHC composition. In particular, length variation in a subset of CHCs, the methyl-branched CHCs (mbCHCs), is a key determinant of desiccation resistance. There is also a significant correlation between the evolution of longer mbCHCs and higher desiccation resistance in these species. Given that CHCs are almost ubiquitous in insects, we suggest that evolutionary changes in insect CHC components can be a general mechanism for the evolution of desiccation resistance and adaptation to diverse and changing environments. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1016/j.anbehav.2012.04.031,rayyan-471509341,Early social experience significantly affects sexual behaviour in male guppies,2012,7,NA,ANIMAL BEHAVIOUR,0003-3472,84,1,191-195,"Guevara-Fiore, P.",NA,NA,NA,NA,"Studying the mechanisms by which immature males learn courtship behaviour is essential to our understanding of the evolution of different mating strategies, yet generally this has been neglected. Here I demonstrate an effect of early social experience on the sexual behaviour of male guppies, Poecilia reticulata. I tested whether the social rearing environment (visual access to females only, males only or both males and females) affects males' sexual performance, including the time and frequency of courtship displays and forced copulation attempt frequency. I conducted trials in which focal male guppies were allowed to interact with a female. Males that experienced early social interactions with mature males performed significantly longer courtship displays than males that grew up without observing other males. This result suggests that young males learn to court efficiently by observing other males courting. Males raised with females performed more forced copulation attempts, possibly because males might need to physically interact with females in order to learn to strategically alternate courtship displays and forced copulation attempts. Early social interactions may play a stronger role in the structure of the mating system in guppies than previously recognized, and might contribute to the differences in sexual behaviour observed between different populations of guppies. (C) 2012 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1016/j.bbr.2014.02.016,rayyan-471521690,"Breaking bonds in male prairie vole: Long-term effects on emotional and social behavior, physiology, and neurochemistry",2014,NA,NA,Behavioural Brain Research,NA,265,NA,22 - 31,"Sun, P. and Smith, Adam S. and Lei, Kelly and null, null and Wang, Zuoxin",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895768331&doi=10.1016%2Fj.bbr.2014.02.016&partnerID=40&md5=5d6e91fefc0b4c3399abbc27ecab47de,NA,NA,NA,"Social relationships are essential for many fundamental aspects of life while bond disruption can be detrimental to mental and physical health. Male prairie voles form enduring social bonds with their female partners, allowing the evaluation of partner loss on behavior, physiology, and neurochemistry. Males were evaluated for partner preference formation induced by 24. h of mating, and half were separated from their partner for 4. wk. In Experiment 1, partner loss significantly increased anxiety-like behaviors in the elevated plus maze and light-dark box tests and marginally increased depressive-like behaviors in the forced swim test. In addition, while intruder-directed aggression is common in pair bonded prairie voles, separated males were affiliative and lacked aggression toward an unfamiliar female and an intruding male conspecific. Partner loss increased the density of oxytocin-immunoreactivity (-ir), vasopressin-ir, and corticotrophin-releasing hormone-ir cells in the paraventricular nucleus of the hypothalamus and oxytocin-ir cells in the supraoptic nucleus. Tyrosine hydroxylase-ir was not affected. In Experiment 2, partner preference was observed after 2. wk of partner loss but eliminated after 4. wk partner loss. Body weight gain and plasma corticosterone concentrations were elevated throughout the 4. wk. No effects were observed for plasma oxytocin or vasopressin. Together, partner loss elicits anxiety-like and depression-like behaviors, disrupts bond-related behaviors, and alters neuropeptide systems that regulate such behaviors. Thus, partner loss in male prairie voles may provide a model to better understand the behavior, pathology, and neurobiology underlying partner loss and grief. © 2014 Elsevier B.V. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 116,corticosterone; corticotropin releasing factor; oxytocin; tyrosine 3 monooxygenase; vasopressin; ...;Ocular; Aggression; Animals; Arginine Vasopressin; Arvicolinae; Body Weight; Brain; Corticosteron...;Psychological; Swimming; Time Factors; Tyrosine 3-Monooxygenase; Vasopressins,NA,NA,Aneta
10.1098/rsbl.2009.0664,rayyan-471509388,Repeatability of nest morphology in African weaver birds,2010,4,NA,BIOLOGY LETTERS,1744-9561,6,2,149-151,"Walsh, Patrick T. and Hansell, Mike and Borello, Wendy D. and Healy, Susan D.",NA,NA,NA,NA,"It is generally assumed that birds build nests according to a genetic `template', little influenced by learning or memory. One way to confirm the role of genetics in nest building is to assess the repeatability of nest morphology with repeated nest attempts. Solitary weaver birds, which build multiple nests in a single breeding season, are a useful group with which to do this. Here we show that repeatability of nest morphology was low, but significant, in male Southern Masked weaver birds and not significant in the Village weavers. The larger bodied Village weavers built larger nests than did Southern Masked weavers, but body size did not explain variation in Southern Masked weaver nest dimensions. Nests built by the same male in both species got shorter and lighter as more nests were constructed. While these data demonstrate the potential for a genetic component of variation in nest building in solitary weavers, it is also clear that there remains plenty of scope in both of these species for experience to shape nest construction. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1016/j.anbehav.2007.08.030,rayyan-471507895,The influence of different tutor types on song learning in a natural bird population,2008,4,NA,ANIMAL BEHAVIOUR,0003-3472,75,4,1479-1493,"Wheelwright, Nathaniel T. and Swett, Meredith B. and Levin, Iris I. and Kroodsma, Donald E. and Freeman-Gallant, Corey R. and Williams, Heather",NA,NA,NA,NA,"Male Savannah sparrows, Passerculus sandwichensis, sing a single, individually distinctive song their entire life, which they presumably learn from other males in the same population. We took advantage of a strongly philopatric, known-age and known-parentage island population to examine the influence of five tutor types on song learning: a bird's social father, genetic father, natal neighbours, older breeding-year neighbours and 1-year-old breeding-year neighbours. Of 57 males banded as nestlings, there was wide variation in the tutor type with the greatest influence on song learning. Based on pairwise visual comparisons of spectrograms of all co-occurring males plus quantitative measures of similarity of digitized songs, only 12\% of males sang songs that were most strongly influenced by their social father, as inferred by overall similarity of entire songs. About 45\% of males were the product of extrapair paternity, but no male sang a song that was most similar to his genetic (versus social) father. Thirty-five per cent of males produced songs that were most similar to those of natal neighbours, 26\% sang songs most like older breeding-year neighbours and 26\% sang songs most like 1-year-old breeding-year neighbours. Neither a male's body condition at. edging nor his. edging date was related to tutor type, and tutors did not differ from nontutors in morphology, longevity or reproductive success. Savannah sparrows apparently draw upon a wide set of models heard in both their hatching and their breeding years, incorporating specific song elements into their own song rather than copying in its entirety any particular tutor's song. (C) 2008 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1111/j.1095-8649.2003.00215.x,rayyan-471507770,The function of mate choice in sticklebacks: optimizing Mhc genetics,2003,12,NA,JOURNAL OF FISH BIOLOGY,NA,63,NA,1-16,"Milinski, M",NA,NA,NA,NA,"Sexual reproduction is all evolutionary `puzzle'. A sexual female `throws away' half of her genes (during meiosis), and `fills up' what she lost with genes from a male. Thus, sexual reproduction call only be successful if the offspring with the new mixture Of genes Should be more than twice as fit as if she had just made a copy of herself. A challenging hypothesis assumes that infectious diseases select for females that reshuffle the immune genes for their offspring in each generation. The required increase in quality could be achieved by females selectively `smelling out' suitable immune-genes (i.e. Mhc alleles) in potential partners, which, in combination with the female's genes, offer optimal resistance against quickly changing infectious diseases. It was found that most three spined sticklebacks Gasterosteus aculeatus in natural populations around Plon, Germany, had intermediate instead of maximal numbers of different We class IIB alleles. Furthermore, fish with an intermediate number of different Mhc alleles were infected with the lowest number of both parasite species and parasites per species. This Suggests that We heterozygosity was optimized instead of maximized. Can this immunogenetic optimum be achieved through female choice? In a flow channel design that allowed the detection of olfactory signals only, it Was found that female three-spined sticklebacks that were ready to spawn preferred males as mates that in combination with their Mhc alleles would allow the production of offspring with the optimal number of Mhc alleles. Thus, mate choice in three-spined sticklebacks could have the two-fold advantage over asexual reproduction that is required to maintain sexual reproduction. The interaction of olfactory with visual signals ill three-spined stickleback mate choice is discussed. The three-spined stickleback is a suitable model organism for studying the evolution of sexual reproduction in relation to optimizing offspring immune genetics although other fishes may be as Suitable. (C) 2003 The Fisheries Society of the British Isles. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv","Annual Symposium of the Fisheries-Society-of-the-British-Isles, NORWICH, ENGLAND, JUN 30-JUL 04, 2003",NA,NA,NA,Aneta
10.1098/rsbl.2009.0204,rayyan-471521866,Social structure of primate interaction networks facilitates the emergence of cooperation,2009,NA,NA,Biology Letters,NA,5,4,462 - 464,"Voelkl, Bernhard and Kasper, Claudia",https://www.scopus.com/inward/record.uri?eid=2-s2.0-67749108197&doi=10.1098%2Frsbl.2009.0204&partnerID=40&md5=c568f300076e21bb0d6c9a5cf11194f7,NA,NA,NA,"Animal cooperation has puzzled biologists for a long time as its existence seems to contravene the basic notion of evolutionary biology that natural selection favours 'selfish' genes that promote only their own well-being. Evolutionary game theory has shown that cooperators can prosper in populations of selfish individuals if they occur in clusters, interacting more frequently with each other than with the selfish. Here we show that social networks of primates possess the necessary social structure to promote the emergence of cooperation. By simulating evolutionary dynamics of cooperative behaviour on interaction networks of 70 primate groups, we found that for most groups network reciprocity augmented the fixation probability for cooperation. The variation in the strength of this effect can be partly explained by the groups' community modularity - a network measure for the groups' heterogeneity. Thus, given selective update and partner choice mechanisms, network reciprocity has the potential to explain socially learned forms of cooperation in primate societies. © 2009 The Royal Society. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 56; All Open Access; Green Accepted Open Access; Green Open Access,cooperative behavior; evolutionary biology; facilitation; game theory; learning; life history the...,NA,NA,Aneta
10.6890/IJGE.202301\_17(1).0009,rayyan-471507631,The Predictive Factors of Subjective Well-Being in Older Adults Living Alone: A Mixed-Methods Approach,2023,1,NA,INTERNATIONAL JOURNAL OF GERONTOLOGY,1873-9598,17,1,44-48,"Suwannasarn, Korawan and Othaganont, Pranom and Chen, Ching-Min",NA,NA,NA,NA,"Background: There have been a few studies on the subjective well-being (SWB) among older adults liv-ing alone, and previous research investigated the associated factors on SWB. This study examines the factors predicting SWB, together with the perspective of older adults living alone.Methods: An explanatory-sequential approach was adopted in this study. First, during the quantitative phase, the multistage random sampling consisted of 198 older adults living alone in selected metro-politan areas in Thailand, where the mean age was 74.11 years (SD = 7.66). Self-reported questionnaires were used to collect the data. Second, during the qualitative phase, a purposive sample of 14 partici-pants with high SWB was recruited, with a mean age of 72.07 years (SD = 6.22). Semi-structured inter-views were used to collect the qualitative data. Then, a joint display table was used to connect the qu-antitative and qualitative data.Results: The quantitative findings revealed a sense of coherence (SOC) as the strongest predictor of SWB, followed by resilience, both of which jointly predicted SWB by 31.20\% (R2 = 0.31, p < 0.001). Ad-ditionally, economic status (insufficient income), functional status, social participation, and perceived stress were significantly correlated with the SWB. The qualitative findings explained that a SOC and re-silience produced peaceful feelings. In addition, economic status (insufficient income), functional sta-tus, social participation, and perceived stress were seen to be relevant to SWB.Conclusion: A SOC and resilience were significant predictors of SWB. Implementing a program to pro-mote a SOC and resilience will induce SWB among older adults living alone, particularly females.Copyright (c) 2023, Taiwan Society of Geriatric Emergency \& Critical Care Medicine. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1016/j.anbehav.2015.05.001,rayyan-471509488,The role of social experience in eavesdropping by male wolf spiders (Lycosidae),2015,8,NA,ANIMAL BEHAVIOUR,0003-3472,106,NA,89-97,"Clark, David L. and Zeeff, Corinna Kizer and Sabovodny, Gabriel and Hollenberg, Aaron and Roberts, J. Andrew and Uetz, George W.",NA,NA,NA,NA,"When reproductive success is limited by mate search costs, males can reduce costs by eavesdropping and initiating displays if conspecific courtship is detected. Here, we examine eavesdropping by male Schizocosa ocreata wolf spiders, with field studies, laboratory studies using video playback and live exposure studies. In field enclosure experiments, introduced males responded with increased courtship signalling behaviour in the presence of a courting male. In the laboratory, field-collected males spent more time engaged in interaction behaviours and performed more bouts of courtship activity in response to a courting video male stimulus than did laboratory-reared males, suggesting that eavesdropping might arise as a consequence of field experience. To explore this further, we conducted associative learning studies on naive, laboratory-reared males, pairing video playback of male courtship with sensory cues indicating female presence. Results showed that males with no prior exposure learned to associate courtship of other males with cues indicating the presence of females. In subsequent video playback experiments, field-collected males recognized differences in male behaviour, responding with courtship more often and for longer periods to video stimuli of courting male spiders than to walking males or an empty leaf litter background (no spider). Additional studies showed that males spent significantly more time in courtship displays when presented with two to three live or video male stimuli simultaneously. Together, these findings confirm that male wolf spiders meet assumptions of eavesdropping behaviour, and suggest that social experience arising from exposure to courtship interactions of conspecifics may impact male eavesdropping and subsequent courtship behaviour. (C) 2015 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1002/jat.1452,rayyan-471507630,Effect of lindane on CYP-mediated steroid hormone metabolism in male mice following in utero exposure,2009,11,NA,JOURNAL OF APPLIED TOXICOLOGY,0260-437X,29,8,648-655,"Di Consiglio, Emma and De Angelis, Giovanna and Traina, Maria Elsa and Urbani, Elisabetta and Testai, Emanuela",NA,NA,NA,NA,"A wide number of pesticides, including highly persistent organochlorinated compounds, such as lindane (LIN), may induce reproductive and developmental alterations by directly binding to the estrogen/androgen receptors or altering steroid hormone metabolism. In the present work, we have investigated whether LIN in utero, exposure of CD1 mice affects the reproductive system in male offspring by causing an impairment of the CYP-dependent steroid hormone metabolism. Dam exposure to 25 mg kg(-1) b.w. LIN occurred during critical developmental periods, from gestational days 9 to 16. Effects on hepatic CYP-mediated testosterone (TST) hydroxylase, aromatase activities and testicular parameters were tested at postnatal days (PND 50, 65-69, 100) that are critical for sexual maturation in CD1 mice. In the adult F1 mice significant changes of male reproductive endpoints (testis weight, spermatid number) as well as dramatic effects on CYP-mediated TST metabolism were observed on PND 65-69, in the absence of any of systemic toxicity. The levels of TST 6 beta- and 2 alpha-hydroxylation and dehydrogenation showed the highest level of reduction, suggesting CYP 3A and 2C families as the major target of LIN induced effects. All changes were almost recovered on PND 100. No effects on aromatase activity were evidenced. Overall, these findings provide useful information for a better characterization of the LIN mode of action. They suggest that LIN-induced toxicity in males is linked to an impairment of steroid hormone homeostasis, due to CYP-mediated TST catabolism modulation and differs from LIN receptor-mediated mechanism previously reported in females. Copyright (C) 2009 John Wiley \& Sons, Ltd. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1111/brv.12397,rayyan-471521588,The role of mate-choice copying in speciation and hybridization,2018,NA,NA,Biological Reviews,NA,93,2,1304 - 1322,"Varela, Susana A.M. and Matos, Margarida and Schlupp, Ingo B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041640599&doi=10.1111%2Fbrv.12397&partnerID=40&md5=e7c37676061de03debb9d1166592fd45,NA,NA,NA,"Mate-choice copying, a social, non-genetic mechanism of mate choice, occurs when an individual (typically a female) copies the mate choice of other individuals via a process of social learning. Over the past 20 years, mate-choice copying has consistently been shown to affect mate choice in several species, by altering the genetically based expression of mating preferences. This behaviour has been claimed by several authors to have a significant role in evolution. Because it can cause or increase skews in male mating success, it seems to have the potential to induce a rapid change of the directionality and rate of sexual selection, possibly leading to divergent evolution and speciation. Theoretical work has, however, been challenging this view, showing that copying may decelerate sexual selection and that linkage disequilibrium cannot be established between the copied preference and the male trait, because females copy from unrelated individuals in the population, making an invasion of new and potentially fitter male traits difficult. Given this controversy, it is timely to ask about the real impact of mate-choice copying in speciation. We propose that a solution to this impasse may be the existence of some degree of habitat selection, which would create a spatial structure, causing scenarios of micro-allopatry and thus overcoming the problem of the lack of linkage disequilibrium. As far as we are aware, the potential role of mate-choice copying on fostering speciation in micro-allopatry has not been tackled. Also important is that the role of mate-choice copying has generally been discussed as being a barrier to gene flow. However, in our view, mate-choice copying may actually play a key role in facilitating gene flow, thereby fostering hybridization. Yet, the role of mate-choice copying in hybridization has so far been overlooked, although the conditions under which it might occur are more likely, or less restricted, than those favouring speciation. Hence, a conceptual framework is needed to identify the exact mechanisms and the conditions under which speciation or hybridization are expected. Here, we develop such a framework to be used as a roadmap for future research at the intersection of these research areas. © 2018 Cambridge Philosophical Society | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 37,animal; gene linkage disequilibrium; genotype; mate choice; physiology; species differentiation; ...;Animal,NA,NA,Aneta
10.1093/icb/icab115,rayyan-471509236,What Determines Paternity in Wild Lizards? A Spatiotemporal Analysis of Behavior and Morphology,2021,8,NA,INTEGRATIVE AND COMPARATIVE BIOLOGY,1540-7063,61,2,634-642,"Johnson, Michele A. and Kamath, Ambika and Kirby, Rebecca and Fresquez, Carla C. and Wang, Su and Stehle, Chelsea M. and Templeton, Alan R. and Losos, Jonathan B.",NA,NA,NA,NA,"Mating behavior in animals can be understood as a sequence of events that begins with individuals encountering one another and ends with the production of offspring. Behavioral descriptions of animal interactions characterize early elements of this sequence, and genetic descriptions use offspring parentage to characterize the final outcome, with behavioral and physiological assessments of mates and mechanisms of copulation and fertilization comprising intermediate steps. However, behavioral and genetic descriptions of mating systems are often inconsistent with one another, complicating expectations for crucial aspects of mating biology, such as the presence of multiple mating. Here, we use behavioral and genetic data from a wild population of the lizard Anolis cristatellus to characterize female multiple mating and the potential for sexual selection through female mate choice in this species. We find that 48\% of sampled females bore offspring sired by multiple males. Moreover, spatiotemporal proximity between males and females was associated with whether a male sired a female's offspring, and if yes, how many offspring he sired. Additionally, male body size, but not display behavior, was associated with reproductive outcomes for male-female pairs. While much remains to be learned about the mechanisms of mating and targets of sexual selection in A. cristatellus, it is clear that female multiple mating is a substantial component of this species' mating system in nature. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv","Symposium on Physical Mechanisms of Behavior / Virtual Annual Meeting of the Society-for-Integrative-and-Comparative-Biology (SICB), ELECTR NETWORK, JAN 03-FEB 28, 2021",NA,NA,NA,Aneta
