doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,primary_screener,secondary_screener
10.1242/jeb.189787,rayyan-471509582,An Ishihara-style test of animal colour vision,2019,1,NA,JOURNAL OF EXPERIMENTAL BIOLOGY,0022-0949,222,1,NA,"Cheney, Karen L. and Green, Naomi F. and Vibert, Alexander P. and Vorobyev, Misha and Marshall, N. Justin and Osorio, Daniel C. and Endler, John A.",NA,NA,NA,NA,"Colour vision mediates ecologically relevant tasks for many animals, such as mate choice, foraging and predator avoidance. However, our understanding of animal colour perception is largely derived from human psychophysics, and behavioural tests of non-human animals are required to understand how colour signals are perceived. Here, we introduce a novel test of colour vision in animals inspired by the Ishihara colour charts, which are widely used to identify human colour deficiencies. In our method, distractor dots have a fixed chromaticity (hue and saturation) but vary in luminance. Animals can be trained to find single target dots that differ from distractor dots in chromaticity. We provide MATLAB code for creating these stimuli, which can be modified for use with different animals. We demonstrate the success of this method with triggerfish, Rhinecanthus aculeatus, which quickly learnt to select target dots that differed from distractor dots, and highlight behavioural parameters that can be measured, including success of finding the target dot, time to detection and error rate. We calculated discrimination thresholds by testing whether target colours that were of increasing colour distances (Delta S) from distractor dots could be detected, and calculated discrimination thresholds in different directions of colour space. At least for some colours, thresholds indicated better discrimination than expected from the receptor noise limited (RNL) model assuming 5\% Weber fraction for the long-wavelength cone. This methodology could be used with other animals to address questions such as luminance thresholds, sensory bias, effects of sensory noise, colour categorization and saliency. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Iwo,Losia
10.1016/j.yhbeh.2020.104775,rayyan-471521507,Nature and nurture of sexual partner preference: Teachings from prenatal administration of acetaminophen in male rats,2020,NA,NA,Hormones and Behavior,NA,124,NA,NA,"Díaz-Estrada, Victor X. and Barradas-Moctezuma, Miriam and Herrera-Covarrubias, Deissy and Manzo, J. and Coria-Avila, Genaro A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085876757&doi=10.1016%2Fj.yhbeh.2020.104775&partnerID=40&md5=7a78741c361a04a5ee440aad0b82e640,NA,NA,NA,"The organizational-activational hypothesis indicates that activation of adult sexual behavior in males depends on organization of the masculine brain during the perinatal sensitive period. In the medial preoptic area such masculinization depends on a neuroendocrine cascade that includes exposure to testosterone, aromatization to estradiol, activation of estrogen receptors, synthesis of cyclooxygenase (COX), increase of prostaglandins, release of glutamate, and activation of AMPA receptors that result in the formation of more dendritic spines. Thus, in the present study we assessed the sexual partner preference (SPP) of adult male rats prenatally treated with acetaminophen (APAP), an analgesic/antipyretic drug that inhibits COX-2 and is commonly used and prescribed during pregnancy. Female rats received either saline (2 ml/kg s.c.) or APAP (50 mg/kg s.c.) every 12 h, during days 16–20 of pregnancy. At postnatal day PD60 half of the male offspring were exposed to sexual experience with receptive females during 5 trials, and the other half remained sexually naïve. At PD90 all them were tested for SPP with one sexually receptive female and one stud male. The results indicated that only APAP-naïve males failed to display SPP. However, APAP-experienced males displayed SPP for females. We discuss the effects of prenatal APAP in the disruption of unconditioned responses towards females (nature mechanisms), and the effects of sexual experience (nurture mechanisms) in the development of conditioned heterosexual preference. © 2020 Elsevier Inc. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 8,cyclooxygenase 2; paracetamol; prostaglandin synthase; estradiol; testosterone; animal experiment...;Wistar; Sex Characteristics; Sexual Behavior;Animal; Testosterone,NA,NA,Iwo,Losia
10.1097/FBP.0000000000000705,rayyan-471507596,Prenatal exposure to fluoxetine modulates emotionality and aversive memory in male and female rat offspring,2022,12,NA,BEHAVIOURAL PHARMACOLOGY,0955-8810,33,8,575-588,"Linhares, Sarah Sophia G. and Meurer, Ywlliane da Silva R. and de Aquino, Antonio Carlos Queiroz and Camara, Diego de Aquino and Brandao, Luiz Eduardo M. and Fiuza, Felipe Porto and Lima, Ramon Hypolito and Engelberth, Rovena Clara J. G. and Cavalcante, Jeferson Souza",NA,NA,NA,NA,"During pregnancy, women are prone to depression, for which selective serotonin reuptake inhibitors (SSRIs), such as fluoxetine. are usually the first-line treatment. However, fluoxetine can cross the placental barrier and affect fetuses, causing changes in serotonin levels early in life. Long-term effects in the brain circuits that control cognitive and emotional behavior are related to early fluoxetine exposure during development. In this study, we aimed to investigate whether fluoxetine exposure (10 mg/kg/day) from the 13th gestational day (GD13) to GD21 may lead to behavioral emotional-cognitive changes in male and female rat offspring approximately 90 days postnatally (similar to PN90). We have analyzed the performance of individuals in the open field and in the plus-maze discriminative avoidance task, which assesses anxiety and learning/memory processing behaviors. We have found that prenatal (GD13-GD21) exposure to fluoxetine strengthened aversive memory and induced higher anxiety levels in males, and quick extinction of aversive memory in females. Taken together, these results suggest that early exposure to fluoxetine impairs the basal state of anxiety and the cognitive functions of rats during adulthood, which may be in a sex-specific manner because males appear more susceptible than females. Copyright (C) 2022 Wolters Kluwer Health, Inc. All rights reserved. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Iwo,Losia
10.1038/s41598-025-22811-8,rayyan-471521380,Zebra finch tutees not only share the melody but also the rhythm of their tutor’s song,2025,NA,NA,Scientific Reports,NA,15,1,NA,"Burchardt, Lara Sophie and Varkevisser, Judith M. and Spierings, Michelle J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105018647878&doi=10.1038%2Fs41598-025-22811-8&partnerID=40&md5=684c4953021c1b5af6d08b326e0d22b0,NA,NA,NA,"Recent studies have highlighted rhythmic patterns in the vocalizations of several animal species, particularly in songbirds. Whilst it is known that for instance zebra finches copy the spectral content of their tutor’s song, little is known about possible rhythmic copying. In this study, analyzing the inter-onset intervals of the elements in the motifs of 17 tutors and their 37 tutees shows that rhythms are most similar between tutors and their respective tutees – though only when considering the whole motif produced by the tutee. When examining only shared or only non-shared elements, rhythmic patterns differed. This suggests that the shared rhythm goes beyond copying the temporal features of individual elements; tutees perhaps adjust the rhythm of non-shared intervals, resulting in an overall rhythm resembling their tutors’. Furthermore, tutees who share all elements tend to sing slower, more consistent rhythms, while those who improvise more in elements or melody show greater variability in both rhythmic rate and consistency. This might hint at two distinct evolutionary strategies: one favoring consistent, slower rhythms, the other favoring novelty. Female choice experiments might be the next step to prove this hypothesis. © The Author(s) 2025. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,article; finch; mate choice; ontogeny; songbird; Taeniopygia guttata; vocalization; zebra; animal...;Animal,NA,NA,Iwo,Losia
10.1007/s10071-025-01935-4,rayyan-471521375,Variation in plumage reflectance but not song reflects spatial cognitive performance in black-capped chickadees (Poecile atricapillus),2025,NA,NA,Animal Cognition,NA,28,1,NA,"Robayo Noguera, Laura and Stevenson, Chloe A.L. and Wang, Tianconghui and Pasquale, Matteo K. and Branch, Carrie L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219125684&doi=10.1007%2Fs10071-025-01935-4&partnerID=40&md5=21f0b22e1214f1d6ed1903e5bb5384f9,NA,NA,NA,"In seasonally variable environments, enhanced cognitive abilities may allow animals to adjust their behavior to changing conditions. Nonmigratory food-caching birds, like chickadees, rely on specialized spatial cognition to successfully cache and retrieve food items and survive the winter. Previous studies have linked spatial cognitive performance in chickadees to enhanced fitness, including survival and reproduction; however, it remains unknown whether females assess male cognitive ability via direct observation or secondary sexual traits. In this study, we investigated whether variation in common secondary sexual traits of songbirds, song and plumage, serve as indicators of cognitive ability in black-capped chickadees (Poecile atricapillus) when accounting for dominance rank. To explore this, we brought wild male black-capped chickadees into captivity, tested their performance in three spatial cognitive abilities (spatial learning, cognitive flexibility, and long-term retention), determined the relative social dominance ranks among all individuals, measured plumage reflectance in six body regions, and recorded their fee-bee songs to assess the relationship between these variables. Our findings show that birds with brighter white plumage and greater contrast between black and white plumage patches showed better spatial learning and memory performance. In contrast, we found no significant associations between cognitive performance and song variation. Our results suggest that females may use some secondary sexual traits as signals for cognitive performance, although, we suggest direct observation may also be important for mate choice involving cognitive ability in chickadees. This work provides insights into female mating decisions, highlighting the complex nature of sexual selection and female preferences. © The Author(s) 2025. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 1; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,animal; cognition; feather; female; male; physiology; social dominance; songbird; spatial learnin...;Animal,NA,NA,Iwo,Losia
10.1007/s00265-021-03122-0,rayyan-471507908,The gullible genius: fast learners fall for fake news,2022,1,NA,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,76,1,NA,"Gavriilidi, Ioanna and Baeckens, Simon and De Meester, Gilles and Van Linden, Lisa and Van Damme, Raoul",NA,NA,NA,NA,"In many animals, decision-making is influenced by social learning, i.e. the acquisition of insights through the observation of other individuals' behaviours. In cases where such socially obtained information conflicts with personally acquired knowledge, animals must weigh up one form of information against the other. Previous studies have found that individual animals differ consistently in how they trade-off socially versus personally acquired knowledge, but why this is so remains poorly understood. Here, we investigate whether an animal's cognitive profile affects its decision to use either prior personal or new, conflicting social information, using the Italian wall lizard (Podarcis siculus) as our model species. We trained lizards to associate one of two colour cues with food, and subsequently allowed them to observe a conspecific trained for the opposite colour. After social demonstrations, lizards overall tended to use the `fake', non-rewarding social information, but some individuals were more likely to do so than others. Lizards that showed faster spatial learning were more likely to copy social information even in the presence of reliable previous knowledge. Our study highlights the existence of significant inter-individual variation in social learning in a lizard, possibly mirroring variation in cognitive abilities. Significance statement Animals often use social information in daily decision-making. Whenever knowledge obtained through personal experience conflicts with observations of decisions made by conspecifics, individuals must weigh these two types of information against each other. Individuals tend to differ in whether they prioritize social versus private information, but why this is so, remains poorly understood. Using lizards, we tested whether an animal's cognitive profile affects its decision to use either prior personal or new, conflicting social information. We found considerable variation among individuals in social information use and tendency to rely on personal or public knowledge. Specifically, faster spatial learners inclined to copy social information, even in the presence of reliable previous knowledge, suggesting that intrinsic, cognitive aspects influence how individuals trade-off public and private information. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Iwo,Losia
10.1186/s12983-025-00590-2,rayyan-471507907,Natural variability of trace-amine associated receptors in wild meerkats,2025,11,NA,FRONTIERS IN ZOOLOGY,1742-9994,22,1,NA,"Faehnle, Johannes and Wilhelm, Kerstin and Wiese, Benedikt and Manser, Marta and Clutton-Brock, Tim and Sommer, Simone and Muller-Klein, Nadine",NA,NA,NA,NA,"BackgroundThe study of olfaction as a sensory modality has been relatively neglected in comparison to other sensory cues, particularly in wildlife research. Furthermore, the genetic basis of olfaction remains poorly understood in non-model species. Recently, receptors belonging to trace amine-associated receptor (TAAR) family have been identified, and they exhibit considerable natural diversity and copy number variations across a range of species. As such, they represent a promising avenue for exploring olfactory processes, particularly in conjunction with more established olfactory receptors. In meerkats (Suricata suricatta), olfaction plays a significant role in foraging, social communication and predator defence. However, no prior research has investigated the genetics of meerkat olfaction. In this study, we leveraged the extensive longitudinal dataset from the Kalahari Meerkat Project, using samples from 398 individuals alive between 1996 and 2023, to develop a high-throughput sequencing approach for assessing TAAR diversity in wild meerkats.ResultsA total of nine TAAR-loci were identified in meerkats, with both copy number variations and allelic polymorphisms observed for TAAR6 and TAAR8. Two distinct paralogues of TAAR6 and eleven distinct amino acid alleles across these paralogues were identified. Additionally, three paralogues of TAAR8, containing 14 distinct amino acid alleles, were discovered. Within each paralogue of both TAAR loci, a single allele is present in almost all individuals, while additional alleles show a markedly higher degree of variability in frequency. A similar pattern emerges in the relative abundance of TAAR alleles throughout the course of the study, which spanned more than 20 years. In line with the high prevalence of specific alleles and the considerable number of synonymous nucleotide exchanges, we found evidence for multiple sites under purifying selection in TAAR6 and TAAR8.ConclusionThis is the first study to examine TAAR diversity in a cooperative breeder. Investigating the genetic basis of olfaction and inter-individual natural variation in TAAR diversity has the potential to expand the toolbox for integrative zoological research. Such insights could help elucidate the genetic underpinnings of behaviour, such as social communication, mate choice, and life-history strategies all in relation to TAAR diversity. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Iwo,Losia
10.1016/j.jtbi.2018.10.058,rayyan-471521545,The effect of sexual selection on phenotypic diversification among human populations: A simulation study,2019,NA,NA,Journal of Theoretical Biology,NA,462,NA,1 - 11,"Nojo, Saori and Ihara, Yasuo",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056197770&doi=10.1016%2Fj.jtbi.2018.10.058&partnerID=40&md5=2bfecb950c42e1d9ca44a90c2b838bac,NA,NA,NA,"Despite the generally low level of inter-population genetic differentiation in humans as compared with great apes, it has long been acknowledged that there is a considerable amount of geographic variations in human phenotypes, for example, skin pigmentation, cranial morphology, and soft-tissue facial morphology, to name but a few. Indeed, recent studies have suggested that the extent of inter-population diversity in some human phenotypes is greater than expected from random drift alone. Such an excess of phenotypic diversity is often attributed to adaptation to local environment. However, this account is valid only if populations differ in some ecological aspects that elicit differential selection acting on a given phenotypic feature. Another long-standing hypothesis is the sexual selection hypothesis, which claims that phenotypic diversity arises and/or is maintained owing to variations in preference for mating partners. In this paper, we explore the plausibility of the sexual selection hypothesis by means of computer simulations, in which the inter-population diversity of a quantitative trait is evaluated against the expectation from random drift, using the Q<inf>ST</inf>-F<inf>ST</inf> comparison. As possible driving factors of sexual selection, we consider two types of mate-choice preference: preference for the population average and preference for a culturally-transmitted arbitrary trend. Our simulations suggest that sexual selection can, under certain circumstances, maintain and/or generate a detectable amount of inter-population phenotypic diversity, even when populations are ecologically identical and loosely connected to each other by mutual migration. Since mating decisions in humans are considerably affected by social learning, human mate-choice preference may be more readily diversified between populations than in other animals. We suggest, therefore, that some of the observed human phenotypic variations may be better understood as a product of cultural, rather than ecological, diversification. © 2018 Elsevier Ltd | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0,computer simulation; mate choice; phenotype; sexual selection; simulation; article; controlled st...;Biological; Phenotype; Sexual Partners,NA,NA,Iwo,Losia
10.1093/ornithology/ukad049,rayyan-471507909,Telomere length links with physiological phenotype and breeding patterns in a long-lived seabird,2024,2,NA,ORNITHOLOGY,0004-8038,141,1,NA,"Guillen-Parra, Mauricio and Velando, Alberto and Barcenas-Flores, Rocio and Nicolas-Toledo, Leticia and Torres, Roxana",NA,NA,NA,NA,"Telomere length (TL) is known to covary with a suite of physiological traits involved in energy balances that may influence breeding success. Thus, TL may be an indicator of individual quality, influencing mate choice and breeding strategies. In the Brown Booby (Sula leucogaster), a long-lived seabird, we investigated in a total of 72 pairs whether TL may indicate the individual physiological phenotype by examining how it relates to mitochondrial DNA copy number (mtDNAcn) and corticosterone (CORT) levels. Then, we tested if TL is associated with mating patterns by looking for covariation with skin coloration (a condition-dependent sexual trait), whether there is assortative mating by TL, and if the degree of TL similarity between partners influences an individual's likelihood of changing mates between reproductive seasons. Because environmental conditions can have important effects on the condition and reproductive strategies of individuals, the study was performed in 2 colonies with contrasting breeding conditions. We found that TL was positively related to mtDNAcn (but not CORT levels), suggesting that individuals with shorter telomeres may have a reduced mitochondrial density. TL was reflected in sexual coloration, but only in the colony with good breeding conditions. There was positive assortative mating by TL; however, the degree of assortative mating was unrelated to the probability of mate change, which greatly varied between the 2 colonies. Our results suggest that TL is associated with the physiological phenotype of individuals and their breeding patterns. Importantly, contrasting environmental conditions influenced the link between TL and sexual coloration and the propensity of individuals to change mate, highlighting the importance of environmental variation on mating patterns. center dot Telomere length (TL) may act as an integrative indicator of individual quality, which influences mating preferences and breeding success. If TL indicates individual quality, it would be expected that TL would be related to other key physiological traits linked to the individual energy balances.center dot We found in the Brown Booby that TL is related to mitochondrial DNA copy number (mtDNAcn), a parameter that in birds has been related to mitochondrial density and (dys)function, and to skin color, a condition-dependent sexually selected trait, but was unrelated to the individual corticosterone levels.center dot The probability of mate change varied greatly between 2 colonies with contrasting breeding conditions, and in both colonies, there was positive assortative mating by TL. However, the degree of assortative mating was unrelated to the probability of mate change.center dot Our findings suggest that TL might be an indicator of the individual quality and may influence mating patterns. Interestingly, our results highlight the importance of environmental variation on mating patterns. Se sabe que la longitud de los telomeros (TL) covaria con un conjunto de rasgos fisiologicos involucrados en los balances energeticos que pueden influir en el exito reproductivo. Por lo tanto, TL podria ser un indicador de la calidad del individuo, influyendo en la eleccion de pareja y las estrategias reproductivas. En el bobo cafe (Sula leucogaster), un ave marina de larga vida, investigamos en un total de 72 parejas, si la TL puede indicar el fenotipo fisiologico individual examinando como se relaciona con el numero de copias de DNA mitocondrial (mtDNAcn) y los niveles de corticosterona (CORT). Tambien, probamos si la TL esta asociada con los patrones de apareamiento evaluando la covariacion entre la TL y la coloracion de la gular y las patas (un rasgo sexual dependiente de la condicion), si hay apareamiento concordante por TL, y si el grado de similitud en TL entre las parejas influye en la probabilidad de que un individuo cambie de pareja entre temporadas reproductivas. Debido a que las condiciones ambientales tienen efectos importantes, el estudio se realizo en dos colonias con condiciones de reproduccion contrastantes. Encontramos que la TL se relaciono positivamente con el mtDNAcn (pero no con los niveles de CORT), lo que sugiere que los individuos con telomeros mas cortos pueden tener una densidad mitocondrial reducida. TL se reflejo en la coloracion sexual, pero solo en la colonia con buenas condiciones para la reproduccion. Encontramos apareamiento concordante positivo por TL, sin embargo, el grado de apareamiento concordante no se relaciono con la probabilidad de cambio de pareja, que vario considerablemente entre las dos colonias. Nuestros resultados sugieren que la TL se relaciona con el fenotipo fisiologico de los individuos y los patrones de reproduccion. Notablemente, las condiciones ambientales contrastantes influyeron en el vinculo entre TL y la coloracion sexual y la propension de los individuos a cambiar de pareja, destacando la importancia de la variacion ambiental en los patrones de reproduccion. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Iwo,Losia
10.3758/s13420-021-00492-3,rayyan-471509240,Neuroecology beyond the brain: learning in Echinodermata,2022,3,NA,LEARNING \& BEHAVIOR,1543-4494,50,1,20-36,"Freas, Cody A. and Cheng, Ken",NA,NA,NA,NA,"We propose an expansion of neuroecological comparisons to include the capabilities of brainless and non-neural organisms. We begin this enterprise by conducting a systematic search for studies on learning in echinoderms. Echinodermata are marine invertebrates comprising starfish, brittle stars, sea cucumbers, sea urchins, and sea lilies. Animals in this phylum lack any centralized brain and instead possess diffuse neural networks known as nerve nets. The learning abilities of these animals are of particular interest as, within the bilaterian clade, they are close evolutionary neighbors to chordates, a phylum whose members exhibit complex feats in learning and contain highly specialized brains. The learning capacities and limitations of echinoderms can inform the evolution of nervous systems and learning in Bilateria. We find evidence of both non-associative and associative learning (in the form of classical conditioning) in echinoderms, which was primarily focused on starfish. Additional evidence of learning is documented in brittle stars, sand dollars, and sea urchins. We then discuss the evolutionary significance of learning capabilities without a brain, the presence of embodied cognition across multiple groups, and compare the learning present in echinoderms with the impressive cognitive abilities documented in the oldest linage group within vertebrates (the major group within the phylum of chordates), fish. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Iwo,Losia
10.1111/mec.16920,rayyan-471521425,A learning experience elicits sex-dependent neurogenomic responses in Bicyclus anynana butterflies,2023,NA,NA,Molecular Ecology,NA,32,12,3220 - 3238,"Ernst, David A. and Agcaoili, Gabrielle A. and Merrill, Abbigail N. and Westerman, Erica L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150983391&doi=10.1111%2Fmec.16920&partnerID=40&md5=2e9272e5fb2d16bc43830f5d455f2bad,NA,NA,NA,"Sexually dimorphic behaviour is pervasive across animals, with males and females exhibiting different mate selection, parental care, foraging, dispersal, and territorial strategies. However, the genetic underpinnings of sexually dimorphic behaviours are poorly understood. Here we investigate gene networks and expression patterns associated with sexually dimorphic imprinting-like learning in the butterfly Bicyclus anynana. In this species, both males and females learn visual preferences, but learn preferences for different traits and use different signals as salient, unconditioned cues. To identify genes and gene networks associated with this behaviour, we examined gene expression profiles of the brains and eyes of male and female butterflies immediately post training and compared them to the same tissues of naïve individuals. We found more differentially expressed genes and a greater number of associated gene networks in the eyes, indicating a role of the peripheral nervous system in visual imprinting-like learning. Females had higher chemoreceptor expression levels than males, supporting the hypothesized sexual dimorphic use of chemical cues during the learning process. In addition, genes that influence B. anynana wing patterns (sexual ornaments), such as invected, spalt, and apterous, were also differentially expressed in the brain and eye, suggesting that these genes may influence both sexual ornaments and the preferences for these ornaments. Our results indicate dynamic and sex-specific responses to social scenario in both the peripheral and central nervous systems and highlight the potential role of wing patterning genes in mate preference and learning across the Lepidoptera. © 2023 John Wiley & Sons Ltd. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 5; All Open Access; Bronze Open Access,animal; butterfly; female; genetics; learning; male; mate choice; phenotype; reproduction; wing; ...;Animal; Phenotype; Reproduction; Wings;Animal,NA,NA,Iwo,Losia
10.1016/j.anbehav.2022.04.002,rayyan-471521450,Male superb lyrebirds mimic functionally distinct heterospecific vocalizations during different modes of sexual display,2022,NA,NA,Animal Behaviour,NA,188,NA,181 - 196,"Dalziell, Anastasia H. and Welbergen, Justin A. and Magrath, Robert D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130025259&doi=10.1016%2Fj.anbehav.2022.04.002&partnerID=40&md5=0fd317e09ad1f2d114043592ad3b4f47,NA,NA,NA,"Mimicry has long been a focus of research, but little is known about how and why many species of bird incorporate imitations of heterospecific sounds into their vocal displays. Crucial to understanding mimetic song is determining what sounds are mimicked and in what contexts such mimicry is produced. The superb lyrebird, Menura novaehollandiae, is a large oscine passerine with a lek-like mating system. Both sexes are accurate and versatile vocal mimics of the vocalizations of other species, but little is known about how males deploy their repertoire of mimicked sounds across contexts. Using extended focal watches, we recorded adult males displaying during the breeding season. We found that males mimicked heterospecific songs and nonalarm calls during ‘recital’ displays usually performed while they were perched and visually inconspicuous. In contrast, during visually conspicuous ‘dance’ displays, commonly performed on display mounds, males only mimicked heterospecific alarm calls. While much rarer than recital displays, dance displays were associated with the final stages of mate choice preceding copulation. These results provide the first evidence of any species varying its repertoire of mimicked sounds with different sexual contexts. Previous work suggests that mimicry in dance displays functions deceptively to manipulate the antipredator responses of females during the final stages of courtship. However, the structure and context of recital mimicry closely resembles the sexual advertisement song performed by nonmimicking songbirds. Given the importance of mimicry in the acoustic ecology of lyrebirds, our results suggest that with recital song males advertise the quality of their mimicry as it likely benefits both male and female offspring. Our finding that male superb lyrebirds mimic functionally distinct heterospecific vocalizations during different modes of courtship suggests that the evolution and maintenance of avian vocal displays are more complex than previously thought. © 2022 The Association for the Study of Animal Behaviour | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 10; All Open Access; Green Accepted Open Access; Green Open Access,adult; courtship; female; male; mate choice; mimicry; passerine; sexual behavior; song,NA,NA,Iwo,Losia
10.1016/j.anbehav.2020.10.005,rayyan-471521493,No cultural transmission of use of nest materials in titmice Paridae,2020,NA,NA,Animal Behaviour,NA,170,NA,27 - 32,"Aasen, Maria and Slagsvold, Tore",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094556751&doi=10.1016%2Fj.anbehav.2020.10.005&partnerID=40&md5=4f0b1c308e2def1fb241a7ad1ba0ebca,NA,NA,NA,"Bird nests often consist of stronger materials to maintain nest structure and a softer layer of lining materials to reduce heat loss. We studied whether early learning affected the use of nest materials by cross-fostering between two tit species with similar breeding ecology, the blue tit, Cyanistes caeruleus, and the great tit, Parus major, in a woodland area provided with nestboxes in Norway. In both species, only the female builds the nest. From previous studies, we know that early social learning affects a number of traits in these birds, including song repertoire, mate choice, foraging behaviour and nest site choice. Nests of the two species are similar but blue tits use more feathers than great tits. This was confirmed in the present study; however, female blue tits raised by great tit foster parents also supplied their nest with feathers, and female great tits raised by blue tits used few feathers. The only treatment effect was that fewer feathers were found in nests of cross-fostered females in both species than in nests of controls. This may have been caused by time and energetic constraints during nest building because cross-fostered birds seemed to forage less efficiently than controls. The amount of hair was slightly greater in blue tits than in great tits, but it was not affected by the cross-fostering either. We conclude that no cultural transmission was found in the use of lining materials in the nest of the two species, perhaps because young birds hatch after their parents have stopped constructing the nest. © 2020 The Association for the Study of Animal Behaviour | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 11; All Open Access; Green Accepted Open Access; Green Open Access,feather; foraging behavior; hair; nest site; nest structure; passerine; song; Norway; Aves; Cyani...,NA,NA,Iwo,Losia
